popularity,budget,revenue,title,cast,director,keywords,runtime,genres,production_companies,month,vote_count,vote_average,year
0.180017,23000,0,Hollywood Chainsaw Hookers,Gunnar Hansen|Linnea Quigley|Jay Richardson|Michelle Bauer|Dawn Wildsmith,Fred Olen Ray,detective|nudity|ritual|blood|grindhouse,75,Comedy|Horror,American Independent Productions|Camp Video|Savage Cinema,3,13,5.0,1988
0.314786,0,14681192,Arthur 2: On the Rocks,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Stephen Elliott,Bud Yorkin,billionaire|alcoholic,113,Comedy|Romance,Warner Bros.,7,18,4.8,1988
0.177816,0,0,Return of the Killer Tomatoes!,Michael Villani|Harvey Weber|John De Bello|George Clooney|Gordon Howard,John De Bello,tomato|sequel|mad scientist|independent film|spoof,98,Comedy|Horror|Science Fiction,Four Square Productions|Transatlantic Entertainment|Tomatos II,4,20,5.1,1988
0.171457,1100000,0,Maniac Cop,Tom Atkins|Bruce Campbell|Laurene Landon|Richard Roundtree|William Smith,William Lustig,investigation|police|serial killer|police officer killed|slasher,85,Thriller|Action|Horror,Shapiro-Glickenhaus Entertainment,5,33,5.5,1988
0.167846,7000000,19595031,The Serpent and the Rainbow,Bill Pullman|Cathy Tyson|Zakes Mokae|Paul Winfield|Brent Jennings,Wes Craven,boston|revolution|hallucination|haiti|amazon,98,Horror|Thriller,Universal Pictures,2,37,5.7,1988
0.16078199999999898,0,2835116,Running on Empty,Christine Lahti|Judd Hirsch|River Phoenix|Martha Plimpton|Jonas Abry,Sidney Lumet,vietnam war|hiding|protestors,116,Drama,Warner Bros.,9,19,7.3,1988
0.156916,0,0,Vice Versa,Judge Reinhold|Fred Savage|Corinne Bohrer|Swoosie Kurtz|Jane Kaczmarek,Brian Gilbert,based on novel|role reversal|school|teen movie|body-swap,98,Comedy|Fantasy,Columbia Pictures Corporation,2,13,6.0,1988
0.155543,6000000,46616067,Colors,Sean Penn|Robert Duvall|MarÃ­a Conchita Alonso|Randy Brooks|Grand L. Bush,Dennis Hopper,police brutality|ghetto|delinquency|police|east l.a.,120,Action|Crime|Drama,Orion Pictures,4,36,6.4,1988
0.154945,20000000,51684798,Biloxi Blues,Matthew Broderick|Christopher Walken|Matt Mulhern|Corey Parker|Casey Siemaszko,Mike Nichols,world war ii|boot camp|biloxi mississippi,106,Comedy|Drama|Romance,Universal Pictures|Rastar Pictures,3,24,6.4,1988
0.151874,0,0,The Couch Trip,Dan Aykroyd|Walter Matthau|Charles Grodin|Donna Dixon|Richard Romanus,Michael Ritchie,independent film,97,Comedy,Orion Pictures,1,11,5.1,1988
0.149591,2000000,725131,Vampire's Kiss,Nicolas Cage|MarÃ­a Conchita Alonso|Jennifer Beals|Elizabeth Ashley|Kasi Lemmons,Robert Bierman,vampire|bite,103,Comedy|Fantasy|Horror,Hemdale Film Corporation|Magellan Pictures,9,28,5.5,1988
0.149108,0,0,"Slugs, muerte viscosa",Michael Garfield|Kim Terry|Philip MacHale|Alicia Moro|Santiago Ãlvarez,Juan Piquer SimÃ³n,animal|animals gone wild|slugs,89,Horror|Science Fiction,Dister Group,2,12,4.1,1988
0.279333,0,0,Funny Farm,Chevy Chase|Madolyn Smith Osborne|Kevin O'Morrison|Joseph Maher|Jack Gilpin,George Roy Hill,slapstick|city country contrast,101,Comedy,Warner Bros.,6,27,6.5,1988
0.14174,0,0,The Accidental Tourist,William Hurt|Kathleen Turner|Geena Davis|Amy Wright|David Ogden Stiers,Lawrence Kasdan,travel,121,Drama|Romance,Warner Bros.,12,18,5.6,1988
0.138906,0,0,I'm Gonna Git You Sucka,Keenen Ivory Wayans|Bernie Casey|Isaac Hayes|Jim Brown|John Vernon,Keenen Ivory Wayans,pimp|hero|ghetto|clowning|black humor,88,Action|Comedy,Ivory Way Productions|Front Films|Raymond Katz Production,11,24,5.4,1988
0.195211,0,13994920,Stand and Deliver,Edward James Olmos|Lou Diamond Phillips|Rosanna DeSoto|Andy GarcÃ­a,RamÃ³n MenÃ©ndez,drop-out|based on true story|teacher|mexican american|chicano,103,Drama,Warner Bros.,3,28,7.3,1988
0.117336,2500000,1189315,The Lair of the White Worm,Amanda Donohoe|Hugh Grant|Catherine Oxenberg|Peter Capaldi|Sammi Davis,Ken Russell,temple|dangerous|worm|derbyshire|archaeologist,93,Comedy|Horror,White Lair,9,19,5.4,1988
0.131437,0,0,Hell Comes to Frogtown,Roddy Piper|Sandahl Bergman|William Smith|Rory Calhoun|Cec Verrell,Donald G. Jackson|R.J. Kizer,mutant|mutation|future|frog|post-apocalyptic,88,Action|Comedy|Horror|Science Fiction,New World Pictures,1,12,4.5,1988
0.025511,0,0,18 Again!,George Burns|Charlie Schlatter|Tony Roberts|Miriam Flynn|Red Buttons,Paul Flaherty,grandfather|wish|role reversal|body-swap|wishes come true,93,Fantasy|Comedy,Anchor Bay|New World Pictures Ltd.|New World Entertainment Films,4,11,7.0,1988
0.077948,15000000,6908797,A Cry in the Dark,Meryl Streep|Sam Neill|Dale Reeves|David Hoflin|Jason Reason,Fred Schepisi,camping|campsite|court case|nightmare|baby-snatching,120,Drama|Foreign,Warner Bros.|Golan-Globus Productions|Cannon Entertainment|Cinema Verity,11,16,5.5,1988
0.076958,0,17514553,For Keeps,Molly Ringwald|Randall Batinkoff|Kenneth Mars|Miriam Flynn|Sharon Brown,John G. Avildsen,from backpacks to strollers,98,Drama|Family|Romance,TriStar Pictures,1,12,6.4,1988
0.076438,16000000,4192440,Red Scorpion,Dolph Lundgren|M. Emmet Walsh|Al White|T. P. McKenna|Carmen Argenziano,Joseph Zito,traitor|cold war|russian|mission of murder|war,105,Action|History|War,abramoff Production|Scorpion Film Production|Abramoff Production,12,22,4.6,1988
0.057681,5000000,3569939,The New Adventures of Pippi Longstocking,Tami Erin|David Seaman|Cory Crow|Eileen Brennan|Dennis Dugan,Ken Annakin,flying car|musical|scrubbing floor|freckles,100,Fantasy|Adventure|Family,Columbia Pictures,7,10,5.7,1988
0.019075,0,0,Brain Damage,Rick Hearst|Jennifer Lowry|Gordon MacDonald|Theo Barnes|Lucille Saint-Peter,Frank Henenlotter,brain,86,Comedy|Horror,Palisades Partners,1,11,5.6,1988
3.474728,18000000,98235548,Predator,Arnold Schwarzenegger|Carl Weathers|Elpidia Carrillo|Bill Duke|Jesse Ventura,John McTiernan,central and south america|predator|alien|stalking|invisible,107,Science Fiction|Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures|Amercent Films,6,1250,7.1,1987
2.0267,17000000,46357676,Full Metal Jacket,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,Stanley Kubrick,suicide|prostitute|helicopter|based on novel|journalism,116,Drama|War,Stanley Kubrick Productions|Warner Bros.|Natant,6,1311,7.7,1987
1.945847,6000000,213954274,Dirty Dancing,Jennifer Grey|Patrick Swayze|Jerry Orbach|Cynthia Rhodes|Jack Weston,Emile Ardolino,dancing|sex|hotel|robbery|sister sister relationship,100,Drama|Music|Romance,Great American Films Limited Partnership|Vestron Pictures,8,654,6.9,1987
1.846689,22700000,38119483,Spaceballs,Mel Brooks|Rick Moranis|Bill Pullman|Daphne Zuniga|John Candy,Mel Brooks,android|lasergun|swordplay|temple|space marine,96,Comedy|Science Fiction,Brooksfilms Ltd.|Metro-Goldwyn-Mayer (MGM),6,496,6.5,1987
1.511663,40000000,191185897,The Living Daylights,Timothy Dalton|Maryam d'Abo|Jeroen KrabbÃ©|Joe Don Baker|John Rhys-Davies,John Glen,london|smuggling of arms|prison|england|assassination,130,Action|Adventure|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),6,238,6.0,1987
1.503371,13000000,53000000,RoboCop,Peter Weller|Nancy Allen|Ronny Cox|Kurtwood Smith|Miguel Ferrer,Paul Verhoeven,cyborg|crime fighter|dystopia|weapon|detroit,102,Action|Thriller|Science Fiction,Orion Pictures,7,834,6.8,1987
1.427206,3600000,5923044,Evil Dead II,Bruce Campbell|Sarah Berry|Dan Hicks|Kassie DePaiva|Denise Bixler,Sam Raimi,deer|blood splatter|tape recorder|spoof|chainsaw,84,Horror|Comedy|Fantasy,Studio Canal,3,383,7.5,1987
1.393529,15000000,120207127,Lethal Weapon,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan|Tom Atkins,Richard Donner,car through wall|running over a fire hydrant|house trailer,110,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,3,801,6.6,1987
1.354524,27000000,38122105,The Running Man,Arnold Schwarzenegger|Richard Dawson|MarÃ­a Conchita Alonso|Yaphet Kotto|Jim Brown,Paul Michael Glaser,prison|chase|hunting human beings|game show|dystopia,101,Action|Science Fiction,Keith Barish Productions|TAFT Entertainment Pictures|HBO|Braveworld Productions,11,352,6.3,1987
1.285867,23000000,51881013,Jaws: The Revenge,Lorraine Gary|Lance Guest|Mario Van Peebles|Michael Caine|Karen Young,Joseph Sargent,shark attack|bahamas|dying and death|aggression by animal|sequel,89,Adventure|Thriller,Universal Pictures,7,111,3.7,1987
1.186793,16000000,30857814,The Princess Bride,Cary Elwes|Robin Wright|Mandy Patinkin|AndrÃ© the Giant|Chris Sarandon,Rob Reiner,swashbuckler|evil prince|reference to socrates|reference to plato|screwball,98,Adventure|Family|Fantasy|Comedy|Romance,Act III Communications|The Princess Bride Ltd.|Buttercup Films Ltd.,9,1000,7.5,1987
1.121083,5000000,44793222,A Nightmare on Elm Street 3: Dream Warriors,Robert Englund|Patricia Arquette|Heather Langenkamp|John Saxon|Craig Wasson,Chuck Russell,killing|asylum|nightmare|slasher,96,Horror|Thriller,New Line Cinema|Smart Egg Pictures,2,168,6.2,1987
1.082108,15000000,43848069,Wall Street,Charlie Sheen|Michael Douglas|Martin Sheen|Daryl Hannah|John C. McGinley,Oliver Stone,power|fraud|broker|wall street|finances,126,Crime|Drama,Twentieth Century Fox Film Corporation,12,294,6.7,1987
1.07467,20000000,299965036,Beverly Hills Cop II,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,Tony Scott,smuggling of arms|detective|intensive care|undercover|strip club,100,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions|Don Simpson/Jerry Bruckheimer Films,5,333,6.1,1987
1.065222,17000000,19300000,Superman IV: The Quest for Peace,Christopher Reeve|Margot Kidder|Gene Hackman|Jackie Cooper|Marc McClure,Sidney J. Furie,saving the world|dc comics|mountains|nuclear missile|us army,90,Action|Adventure|Fantasy|Science Fiction|Thriller,Cannon Films|Warner Bros.|London-Cannon Films|Golan-Globus Productions,7,149,4.3,1987
1.026436,6000000,29180280,Raising Arizona,Nicolas Cage|Holly Hunter|Trey Wilson|John Goodman|William Forsythe,Joel Coen,baby|supermarket|arizona|pregnancy and birth|coen bros,94,Comedy|Crime,Circle Films,3,268,7.0,1987
1.016148,25000000,76270454,The Untouchables,Kevin Costner|Sean Connery|Robert De Niro|Andy GarcÃ­a|Charles Martin Smith,Brian De Palma,white suit|al capone|tough cop|treasury agent|untouchable,119,Crime|Drama|History|Thriller,Paramount Pictures,6,751,7.5,1987
1.011111,13000000,123922370,"Good Morning, Vietnam",Robin Williams|Forest Whitaker|Tung Thanh Tran|Chintara Sukapatana|Bruno Kirby,Barry Levinson,rock and roll|radio station|war crimes|entertainer|explosive,121,Comedy|Drama|War,Silver Screen Partners III|Touchstone Pictures,12,363,7.0,1987
0.97023,23000000,43984230,The Last Emperor,John Lone|Peter O'Toole|Joan Chen|Dennis Dun|Ryuichi Sakamoto,Bernardo Bertolucci,buddhism|japan|suicide|china|suicide attempt,163,Drama|History,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film,10,165,7.1,1987
0.865812999999999,14000000,320145693,Fatal Attraction,Michael Douglas|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Jane Krakowski,Adrian Lyne,sexual obsession|wife husband relationship|deceived wive|marriage crisis|suspense,119,Horror|Drama|Romance|Thriller,Paramount Pictures,9,131,6.4,1987
0.830933,0,28061343,Police Academy 4: Citizens on Patrol,Steve Guttenberg|Bubba Smith|Michael Winslow|Sharon Stone|David Graf,Jim Drake,handcuffs|police chief|police operation|police headquarter|police everyday life,88,Action|Comedy|Crime,Warner Bros.,4,126,5.0,1987
0.822279999999999,0,25893810,Innerspace,Martin Short|Dennis Quaid|Meg Ryan|Kevin McCarthy|Fiona Lewis,Joe Dante,experiment|shrinking|blood,120,Action|Comedy|Science Fiction,Amblin Entertainment|The Guber-Peters Company|Warner Bros.,6,168,6.3,1987
0.81981,0,49230280,"Planes, Trains and Automobiles",Steve Martin|John Candy|Laila Robins|Michael McKean|Dylan Baker,John Hughes,thanksgiving|receptionist|slob|st. louis missouri|double take,93,Comedy|Drama,Paramount Pictures,11,333,6.8,1987
0.754116,17000000,17185632,Angel Heart,Mickey Rourke|Robert De Niro|Lisa Bonet|Charlotte Rampling|Stocker Fontelieu,Alan Parker,southern u.s.|amnesia|drug addiction|new orleans|neurosis,113,Horror|Mystery|Thriller,TriStar Pictures|Winkast Film Productions|Carolco Pictures|Union,3,139,6.7,1987
0.721427,25000000,16057580,Over the Top,Sylvester Stallone|Robert Loggia|Rick Zumwalt|David Mendenhall|Bruce Way,Menahem Golan,sport|bad father-in-law|Â armwrestling,93,Action|Drama,Cannon Group|Golan-Globus|Warner Bros.,2,182,5.4,1987
0.683243,0,65088797,*batteries not included,Hume Cronyn|Jessica Tandy|Frank McRae|Elizabeth PeÃ±a|Dennis Boutsikaris,Matthew Robbins,extraterrestrial technology|alien life-form|alien phenomenons|spaceship,106,Comedy|Family|Fantasy|Science Fiction,Universal Pictures|Amblin Entertainment,12,117,6.2,1987
0.6582479999999991,8500000,32222567,The Lost Boys,Jason Patric|Corey Haim|Corey Feldman|Dianne Wiest|Kiefer Sutherland,Joel Schumacher,street gang|vampire|comic book|boardwalk|singles,97,Comedy|Horror,Warner Bros.,7,295,6.5,1987
0.624584,0,63766510,The Witches of Eastwick,Jack Nicholson|Cher|Susan Sarandon|Michelle Pfeiffer|Veronica Cartwright,George Miller,witch|new england,118,Fantasy|Horror|Comedy,Kennedy Miller Productions|The Guber-Peters Company|Warner Bros.,6,152,6.1,1987
0.614942,3500000,14000000,Creepshow 2,George Kennedy|Dorothy Lamour|Lois Chiles|Tom Savini|Tom Wright,Michael Gornick,lake|nudity|sequel|anthology|revenge,92,Horror,New World Pictures|Laurel Entertainment Inc.,5,42,5.8,1987
0.606128,25710,0,Bad Taste,Terry Potter|Pete O'Herne|Craig Smith|Mike Minett|Peter Jackson,Peter Jackson,new zealand|collector|gore|cult favorite|chainsaw,91,Action|Comedy|Horror|Science Fiction,WingNut Films|New Zealand Film Commission,12,74,6.2,1987
0.6014510000000001,1880006,26713187,Overboard,Goldie Hawn|Kurt Russell|Edward Herrmann|Katherine Helmond|Mike Hagerty,Garry Marshall,amnesia|mother role|yacht|son,106,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|Hawn / Sylbert Movie Company|Star Partners,12,115,6.6,1987
0.598029,3000000,3221568,Barfly,Mickey Rourke|Faye Dunaway|Alice Krige|Jack Nance|J.C. Quinn,Barbet Schroeder,bartender|career|alcoholism|independent film|alcohol abuse,100,Comedy|Drama|Romance,Zoetrope Studios|Golan-Globus Productions,9,35,7.1,1987
0.57606,20000000,51249404,Broadcast News,William Hurt|Albert Brooks|Holly Hunter|Robert Prosky|Lois Chiles,James L. Brooks,journalist|journalism|workaholic|news broadcast|television,133,Comedy|Drama|Romance,Gracie Films|Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,12,42,6.3,1987
0.5495939999999989,0,18553948,Some Kind of Wonderful,Eric Stoltz|Mary Stuart Masterson|Lea Thompson|Chynna Phillips|Craig Sheffer,Howard Deutch,school|teen movie|best friend|tomboy|female drummer,95,Drama|Romance,Paramount Pictures|Hughes Entertainment,2,42,6.8,1987
0.548575,18000000,39321715,Blind Date,Kim Basinger|Bruce Willis|John Larroquette|William Daniels|George Coe,Blake Edwards,brother brother relationship|california|manager|judge|expensive restaurant,95,Comedy|Romance,TriStar Pictures,3,57,5.6,1987
0.518412,0,34368475,Adventures in Babysitting,Elisabeth Shue|Maia Brewton|Keith Coogan|Anthony Rapp|Calvin Levels,Chris Columbus,blues|unfaithful boyfriend|one night|playboy magazine|suburbanite,102,Thriller|Comedy|Crime|Adventure,Silver Screen Partners III|Touchstone Pictures,7,80,6.7,1987
0.5137,20000000,66673516,Dragnet,Dan Aykroyd|Tom Hanks|Christopher Plummer|Harry Morgan|Alexandra Paul,Tom Mankiewicz,molotow cocktail|health food|speech impediment|reverend|ice sculpture,106,Action|Comedy|Crime,Universal Pictures,6,74,5.8,1987
0.500665999999999,0,0,A Muppet Family Christmas,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,Peter Harris|Eric Till,holiday,48,Family|TV Movie,"Jim Henson Company, The",12,11,6.5,1987
0.495897,0,7800000,House 2: The Second Story,Arye Gross|Jonathan Stark|Royal Dano|Bill Maher|John Ratzenberger,Ethan Wiley,house,88,Fantasy|Horror|Comedy,New World Pictures|Sean S. Cunningham Films,5,22,4.8,1987
0.481348,0,40050884,Roxanne,Steve Martin|Daryl Hannah|Rick Rossovich|Shelley Duvall|John Kapelos,Fred Schepisi,firemen|love letter|inferiority complex|nose|rival,107,Comedy|Romance,Columbia Pictures|IndieProd Company Productions|L.A. Films,6,71,6.4,1987
0.47393,15000000,13290368,The Pick-up Artist,Molly Ringwald|Robert Downey Jr.|Dennis Hopper|Danny Aiello|Harvey Keitel,James Toback,womanizer|debt|alcoholic father,81,Romance|Comedy|Crime|Drama,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,9,14,5.6,1987
0.471505,0,0,Withnail & I,Richard E. Grant|Paul McGann|Richard Griffiths|Michael Elphick|Ralph Brown,Bruce Robinson,bath|darkness|uncle|money|rural setting,107,Drama|Comedy,Handmade Films Ltd.,1,82,7.4,1987
0.46055,38000000,0,Empire of the Sun,Christian Bale|John Malkovich|Miranda Richardson|Nigel Havers|Ben Stiller,Steven Spielberg,japan|stadium|harmonica|bravery|peasant,153,Drama|History|War,Amblin Entertainment|Warner Bros.,12,285,6.9,1987
0.454894,2500000,0,The Gate,Stephen Dorff|Christa Denton|Louis Tripp|Kelly Rowan|Jennifer Irwin,Tibor TakÃ¡cs,babysitter|legend|eye|stop motion animation|cult favorite,85,Horror|Fantasy,Vista Organization|New Century Entertainment Corporation|Alliance Entertainment,4,45,5.8,1987
0.447184,10000000,14000,Cherry 2000,Melanie Griffith|David Andrews|Pamela Gidley|Ben Johnson|Marshall Bell,Steve De Jarnatt,android|wilderness|post-apocalyptic|dystopia|tracker,99,Science Fiction,ERP Productions,11,35,6.0,1987
0.4367180000000001,17000000,0,Masters of the Universe,Dolph Lundgren|Frank Langella|Meg Foster|Billy Barty|Courteney Cox,Gary Goddard,saving the world|hero|key|skeleton|time travel,106,Action|Fantasy|Science Fiction|Adventure|Thriller,Cannon Group,8,99,5.0,1987
0.4205,16000000,0,Radio Days,Woody Allen|Mia Farrow|Jeff Daniels|Larry David|Todd Field,Woody Allen,beach|taxi driver|world war ii|radio|coney island,90,Comedy|Drama,Orion Pictures,1,48,6.2,1987
0.406719,15000000,35509515,No Way Out,Kevin Costner|Gene Hackman|Sean Young|Will Patton|Howard Duff,Roger Donaldson,homicide|pentagon|minister|us navy,114,Crime|Drama|Action|Thriller|Mystery,Orion Pictures,8,67,7.0,1987
0.405361,0,49998613,Harry and the Hendersons,John Lithgow|Melinda Dillon|Margaret Langrick|Joshua Rudoy|Kevin Peter Hall,William Dear,bad smell|bigfoot|vegetarian|hamburger|hunting trip,110,Comedy|Family|Fantasy,Universal Pictures|Amblin Entertainment,6,62,5.6,1987
0.397728,12000000,110996879,The Secret of My Success,Michael J. Fox|Helen Slater|Richard Jordan|Margaret Whitton|John Pankow,Herbert Ross,dual identity|mistake in person|college|success|wealth,111,Comedy,Universal Pictures,4,63,5.7,1987
0.385445,5000000,0,Near Dark,Adrian Pasdar|Jenny Wright|Lance Henriksen|Bill Paxton|Jenette Goldstein,Kathryn Bigelow,vampire|victim|kiss|woman director,95,Horror|Drama|Thriller,De Laurentiis Entertainment Group|F/M|Near Dark Joint Venture,10,44,6.6,1987
0.380326,11000000,168000000,Three Men and a Baby,Tom Selleck|Steve Guttenberg|Ted Danson|Nancy Travis|Margaret Colin,Leonard Nimoy,baby|roommate|bachelor|party|windeln,102,Family|Comedy|Drama,Touchstone Pictures|Interscope Communications,11,103,6.1,1987
0.09996,0,0,The Hidden,Kyle MacLachlan|Michael Nouri|Claudia Christian|Clarence Felder|Clu Gulager,Jack Sholder,human body|alien life-form|heavy metal|fbi agent|parasite,96,Action|Horror|Science Fiction|Thriller,New Line Cinema|Heron Communications|Third Elm Street Venture|Mega Entertainment,10,26,6.4,1987
0.367621,2000000,0,The Brave Little Toaster,Jon Lovitz|Timothy Stack|Phil Hartman|Deanna Oliver|Timothy E. Day,Jerry Rees,growing up|coming of age|lost|journey|personification,90,Fantasy|Adventure|Animation|Comedy|Family,The Kushner-Locke Company|Hyperion Pictures,7,48,6.5,1987
